filename,title,release_year,genres
1508551.jpg,The Rabbit,1976,[16]
1508338.jpg,The Strongest Karate Part 2,1976,[99]
11072.jpg,Blazing Saddles,1974,"[37, 35]"
5919.jpg,The Towering Inferno,1974,"[28, 18, 53]"
27932.jpg,Airport 1975,1974,"[18, 53, 28]"
240.jpg,The Godfather Part II,1974,"[18, 80]"
682.jpg,The Man with the Golden Gun,1974,"[12, 28, 53]"
3034.jpg,Young Frankenstein,1974,[35]
11123.jpg,Earthquake,1974,"[28, 18, 53]"
13939.jpg,Death Wish,1974,"[80, 18, 28]"
4985.jpg,The Longest Yard,1974,"[35, 18, 80]"
16246.jpg,Gone in 60 Seconds,1974,"[28, 80, 18, 53]"
10869.jpg,Herbie Rides Again,1974,"[10749, 35, 10751, 14]"
6916.jpg,"Watch Out, We're Mad",1974,"[28, 35]"
4176.jpg,Murder on the Orient Express,1974,"[18, 53, 9648]"
30497.jpg,The Texas Chain Saw Massacre,1974,[27]
829.jpg,Chinatown,1974,"[80, 18, 9648, 53]"
11034.jpg,The Great Gatsby,1974,"[18, 10749]"
8348.jpg,Thunderbolt and Lightfoot,1974,"[80, 35, 28, 18]"
16153.jpg,Alice Doesn't Live Here Anymore,1974,"[10749, 18]"
24402.jpg,Emmanuelle,1974,"[18, 10749]"
42450.jpg,Macon County Line,1974,"[18, 28]"
19017.jpg,Dirty Mary Crazy Larry,1974,"[28, 12, 80, 35, 53]"
5121.jpg,The Sugarland Express,1974,"[80, 18, 35]"
29845.jpg,A Woman Under the Influence,1974,"[18, 10749]"
753187.jpg,Thickets of stems,1974,"[18, 10749]"
12310.jpg,The Four Musketeers,1974,"[28, 12, 35, 18]"
85983.jpg,Voodoo Black Exorcist,1974,"[27, 53]"
28153.jpg,It's Alive,1974,"[27, 878]"
29464.jpg,Uptown Saturday Night,1974,"[35, 80, 28]"
35275.jpg,Mame,1974,"[35, 10402]"
37916.jpg,Swept Away,1974,"[35, 18, 10749]"
32044.jpg,California Split,1974,"[35, 18]"
1392886.jpg,"Me, My daughter and Love",1974,"[10749, 18]"
592.jpg,The Conversation,1974,"[80, 18, 9648]"
42448.jpg,Harry and Tonto,1974,"[35, 18, 12]"
27085.jpg,The Land That Time Forgot,1974,"[878, 28, 12]"
862718.jpg,性爱学习,1974,[10749]
103698.jpg,The Bears and I,1974,"[12, 18, 10751]"
38925.jpg,The Lords of Flatbush,1974,"[18, 35, 10749]"
16938.jpg,Black Christmas,1974,"[27, 9648]"
29805.jpg,Juggernaut,1974,"[53, 28]"
149608.jpg,Prophecies of Nostradamus,1974,"[18, 28, 878, 14]"
94255.jpg,The Tattooed Hitman,1974,"[18, 28]"
69578.jpg,What Have They Done to Your Daughters?,1974,"[80, 53, 9648, 27]"
52979.jpg,Battles Without Honor and Humanity: Police Tactics,1974,"[80, 18]"
4923.jpg,Zardoz,1974,"[14, 28, 53, 878]"
42451.jpg,The Apprenticeship of Duddy Kravitz,1974,"[18, 35]"
28415.jpg,The Yakuza,1974,"[80, 18, 53, 28]"
38582.jpg,Godzilla vs. Mechagodzilla,1974,"[28, 12, 878]"
11942.jpg,Bring Me the Head of Alfredo Garcia,1974,"[28, 80, 18]"
30576.jpg,Karlsson on the Roof,1974,[10751]
695068.jpg,Al Abtaal,1974,"[28, 80, 53]"
488348.jpg,Journey of a Lifetime,1974,"[53, 18]"
51296.jpg,Onofre,1974,[35]
27327.jpg,Phantom of the Paradise,1974,"[10402, 35, 27, 18, 14, 53, 10749]"
486543.jpg,El último viaje,1974,"[80, 53]"
216.jpg,Ali: Fear Eats the Soul,1974,"[10749, 18]"
746215.jpg,A Woman for Love,1974,"[18, 10749]"
29878.jpg,I Hate My Body,1974,"[878, 18, 27]"
10939.jpg,The Return of the Tall Blond Man with One Black Shoe,1974,[35]
229324.jpg,How to Seduce a Woman,1974,[35]
603843.jpg,Özleyiş,1974,"[18, 10749]"
126423.jpg,A Poem Is a Naked Person,1974,"[99, 10402]"
3159.jpg,Frankenstein's Castle of Freaks,1974,[27]
1105975.jpg,The Fugitive,1974,"[53, 18]"
42449.jpg,Hearts and Minds,1974,"[99, 10752]"
1099338.jpg,امبراطورية المعلم,1974,[]
14267.jpg,Female Trouble,1974,"[35, 80]"
5558.jpg,The Phantom of Liberty,1974,[35]
1515054.jpg,The Colchian Ballad,1974,"[18, 36]"
1513847.jpg,Poveste cu buline,1974,[16]
1512923.jpg,Tanrım Beni Baştan Yarat,1974,[18]
1512899.jpg,Kahramanlar,1974,"[36, 12]"
1512836.jpg,Aman Ne Gırgır,1974,[35]
681.jpg,Diamonds Are Forever,1971,"[28, 53]"
14811.jpg,Fiddler on the Roof,1971,"[18, 10749]"
11951.jpg,Vanishing Point,1971,"[28, 80, 18, 53]"
1051.jpg,The French Connection,1971,"[28, 80, 53]"
984.jpg,Dirty Harry,1971,"[28, 80, 53]"
34184.jpg,The Burglars,1971,"[28, 80, 53]"
25188.jpg,The Last Picture Show,1971,"[18, 10749]"
36492.jpg,Carnal Knowledge,1971,"[18, 10749]"
185.jpg,A Clockwork Orange,1971,"[878, 80]"
12335.jpg,Bedknobs and Broomsticks,1971,"[12, 14, 35, 10751, 10402, 16]"
5822.jpg,Sweet Sweetback's Baadasssss Song,1971,"[28, 80, 18, 53]"
466.jpg,Klute,1971,"[53, 9648, 80]"
10514.jpg,The Andromeda Strain,1971,"[878, 53]"
1687.jpg,Escape from the Planet of the Apes,1971,"[28, 878]"
482.jpg,Shaft,1971,"[28, 80, 53]"
11302.jpg,Bananas,1971,[35]
42493.jpg,Cold Turkey,1971,[35]
31767.jpg,The Devils,1971,"[18, 36]"
15393.jpg,Play Misty for Me,1971,"[18, 53]"
42517.jpg,The Big Doll House,1971,"[28, 18]"
11234.jpg,The Omega Man,1971,"[878, 28, 18, 53]"
139324.jpg,Evel Knievel,1971,"[28, 18]"
105254.jpg,The Touch,1971,"[18, 10749]"
117213.jpg,Preacherman,1971,"[18, 35]"
36850.jpg,A New Leaf,1971,"[35, 10749]"
30941.jpg,The Anderson Tapes,1971,"[80, 53, 18, 28]"
252.jpg,Willy Wonka & the Chocolate Factory,1971,"[10751, 14, 35]"
994.jpg,Straw Dogs,1971,"[18, 53, 80, 28]"
31515.jpg,The Boy Friend,1971,"[10402, 35, 10749]"
39464.jpg,Godzilla vs. Hedorah,1971,"[878, 28, 27]"
636.jpg,THX 1138,1971,"[878, 28, 18]"
11829.jpg,Trinity Is Still My Name,1971,"[35, 37]"
17965.jpg,The Abominable Dr. Phibes,1971,"[27, 35]"
71945.jpg,Night of Dark Shadows,1971,"[18, 27, 9648, 53]"
27431.jpg,The Cat o' Nine Tails,1971,"[9648, 53, 27]"
31906.jpg,The Beguiled,1971,"[53, 18, 10752]"
11316.jpg,Macbeth,1971,"[10752, 18]"
108723.jpg,Face-Off,1971,"[18, 10749]"
287357.jpg,You Shall Not Covet Your Neighbor's Wife,1971,[35]
26405.jpg,Wake in Fright,1971,"[18, 53]"
3122.jpg,Lady Frankenstein,1971,"[27, 878]"
19297.jpg,Carry On at Your Convenience,1971,[35]
226245.jpg,Fire Piece,1971,"[10749, 18, 35]"
414817.jpg,Hot Stuff,1971,"[16, 35]"
707992.jpg,Husband Needed Immediately,1971,[35]
565927.jpg,Dosti,1971,"[18, 12, 10749]"
9267.jpg,And Now for Something Completely Different,1971,[35]
1515584.jpg,First Decade Showa Company President vs. Second Decade Showa Company President-Monday Monday Tuesday Wednesday Thursday Friday Friday,1971,"[35, 18]"
1514563.jpg,Çıplaklar,1971,[53]
1514465.jpg,Outrage,1971,[]
1514463.jpg,Frameless 16,1971,[]
1514236.jpg,Insula,1971,[16]
1512765.jpg,First Decade Showa  Company President vs. Second Decade Showa Company President,1971,"[18, 35]"
1511623.jpg,Living Water,1971,[18]
1511201.jpg,Bir Kadın Tuzağı,1971,[]
1508474.jpg,سهرة الحب,1971,[10402]
1505282.jpg,Legend of Pawiak Prison,1971,"[10752, 18]"
1503321.jpg,The Search for the Nile,1971,[99]
1502471.jpg,À la recherche de mon Amérique,1971,[99]
1499670.jpg,The Glacier Film,1971,[99]
1497228.jpg,"Cafer Bey: İyi, Fakir ve Kibar",1971,"[35, 18, 12]"
1494837.jpg,Fiesta,1971,"[10770, 18]"
1493592.jpg,The Hour of Temptation,1971,"[10402, 35]"
1493451.jpg,Abbas the Baker,1971,[]
1490749.jpg,An Unworthy Scaffold,1971,[]
1488198.jpg,Begum Akhtar,1971,[99]
1486396.jpg,A volta,1971,"[35, 27]"
1484804.jpg,Makalu 8481m - West Pillar,1971,"[99, 12]"
1484538.jpg,Because The Mountain Was There,1971,"[99, 12]"
578.jpg,Jaws,1975,"[27, 53, 12]"
36685.jpg,The Rocky Horror Picture Show,1975,"[35, 878, 14, 27]"
510.jpg,One Flew Over the Cuckoo's Nest,1975,[18]
31121.jpg,Shampoo,1975,"[35, 18]"
968.jpg,Dog Day Afternoon,1975,"[80, 18, 53]"
11843.jpg,The Return of the Pink Panther,1975,"[35, 80, 9648]"
11963.jpg,Three Days of the Condor,1975,"[53, 9648]"
39282.jpg,Funny Lady,1975,"[35, 18, 10749]"
93708.jpg,"Cry, Onion!",1975,"[37, 35]"
18660.jpg,The Apple Dumpling Gang,1975,"[35, 10751, 37]"
47178.jpg,"Aloha, Bobby and Rose",1975,"[18, 10749, 28]"
11326.jpg,Tommy,1975,"[18, 10402]"
3175.jpg,Barry Lyndon,1975,"[18, 10749, 10752, 36]"
11484.jpg,Rollerball,1975,"[878, 28]"
78353.jpg,Lucky Lady,1975,"[80, 35]"
19740.jpg,The Great Waldo Pepper,1975,"[12, 18]"
11686.jpg,Love and Death,1975,[35]
29859.jpg,The Adventure of Sherlock Holmes' Smarter Brother,1975,"[35, 80, 9648]"
14821.jpg,Escape to Witch Mountain,1975,"[12, 14, 878, 10751]"
17538.jpg,Rooster Cogburn,1975,"[12, 18, 37]"
5725.jpg,Supervixens,1975,[35]
31671.jpg,Breakout,1975,"[28, 12, 53]"
97831.jpg,Once Is Not Enough,1975,"[18, 10749]"
39154.jpg,The Giant Spider Invasion,1975,"[27, 878]"
20187.jpg,The Eiger Sanction,1975,"[28, 12, 18]"
35711.jpg,Cooley High,1975,"[35, 18, 10749]"
10711.jpg,French Connection II,1975,"[28, 80, 18, 53]"
19174.jpg,Dolemite,1975,"[28, 35, 80]"
29473.jpg,Let's Do It Again,1975,"[35, 80]"
4990.jpg,Hustle,1975,"[80, 53]"
3121.jpg,Nashville,1975,"[18, 35]"
14815.jpg,The Wind and the Lion,1975,"[12, 36]"
12223.jpg,The Stepford Wives,1975,"[9648, 53, 878, 27]"
13282.jpg,Death Race 2000,1975,"[28, 878, 35]"
4917.jpg,A Boy and His Dog,1975,"[18, 878, 35]"
762.jpg,Monty Python and the Holy Grail,1975,"[12, 35, 14]"
22094.jpg,Hard Times,1975,"[18, 28, 80]"
12259.jpg,Sholay,1975,[28]
20126.jpg,Deep Red,1975,"[27, 9648, 53]"
32620.jpg,The Drowning Pool,1975,"[53, 9648]"
8043.jpg,Breakheart Pass,1975,"[53, 37, 9648]"
18710.jpg,Capone,1975,"[80, 18]"
1835.jpg,"Farewell, My Lovely",1975,"[80, 9648, 53]"
84259.jpg,Hearts of the West,1975,"[35, 37]"
502372.jpg,Zabih,1975,[18]
4704.jpg,At Long Last Love,1975,"[35, 10402, 10749]"
31604.jpg,The Killer Elite,1975,"[80, 28, 53]"
27429.jpg,Shivers,1975,"[27, 878]"
19333.jpg,Terror of Mechagodzilla,1975,"[878, 28, 18]"
9652.jpg,The Passenger,1975,"[18, 9648, 53]"
1829.jpg,The Story of Adele H.,1975,"[18, 36, 10749]"
181747.jpg,A Haunted House,1975,[27]
693735.jpg,Amira.. My Love,1975,"[10749, 18, 10402]"
80296.jpg,Forbidden Love Game,1975,"[35, 80, 18]"
220002.jpg,Our Family,1975,"[35, 10751, 18]"
76293.jpg,The Valiant Ones,1975,"[12, 28]"
1396.jpg,Mirror,1975,"[18, 36]"
220007.jpg,Bak Yeşil Yeşil,1975,[35]
63557.jpg,Ligeramente viudas,1975,[35]
3410.jpg,My Friend Frankenstein,1975,"[35, 27, 878]"
11020.jpg,Picnic at Hanging Rock,1975,"[18, 9648]"
697191.jpg,The Liar,1975,"[18, 53]"
97311.jpg,The Killer of Dolls,1975,"[9648, 27]"
983.jpg,The Man Who Would Be King,1975,"[12, 18]"
474489.jpg,Women Catcher,1975,"[18, 10749, 35]"
1514625.jpg,Iku iku maito gai - Seishun no mon Mon,1975,[]
1513844.jpg,Punguța cu doi bani,1975,[16]
1513423.jpg,Islak Dudaklar,1975,[12]
1513410.jpg,Hayatın Gerçek Tadı,1975,[35]
1513351.jpg,Gleebees,1975,[16]
1513083.jpg,Geneza,1975,[16]
1512927.jpg,Panik,1975,"[80, 12]"
1512924.jpg,Civciv Çıkacak Kuş Çıkacak,1975,"[35, 12]"
1512890.jpg,İster Darıl İster Sarıl,1975,"[12, 35]"
11.jpg,Star Wars,1977,"[12, 28, 878]"
840.jpg,Close Encounters of the Third Kind,1977,"[878, 18]"
11009.jpg,Saturday Night Fever,1977,"[10402, 18]"
691.jpg,The Spy Who Loved Me,1977,"[12, 28, 53]"
11319.jpg,The Rescuers,1977,"[14, 10751, 16, 12]"
11006.jpg,Smokey and the Bandit,1977,"[28, 12, 35]"
14741.jpg,The Goodbye Girl,1977,"[35, 18, 10749]"
20416.jpg,The Deep,1977,"[9648, 53, 12]"
7227.jpg,Airport '77,1977,"[28, 12, 18, 53]"
5902.jpg,A Bridge Too Far,1977,"[18, 36, 10752]"
703.jpg,Annie Hall,1977,"[35, 18, 10749]"
24032.jpg,"Oh, God!",1977,"[14, 35]"
83061.jpg,Heroes,1977,"[18, 10749, 10752]"
12535.jpg,High Anxiety,1977,"[35, 9648, 53]"
11586.jpg,Exorcist II: The Heretic,1977,[27]
14140.jpg,Herbie Goes to Monte Carlo,1977,"[10749, 35, 10751, 28, 12]"
11590.jpg,Slap Shot,1977,"[35, 18]"
17689.jpg,The Gauntlet,1977,"[18, 28, 80, 53]"
12262.jpg,The Hills Have Eyes,1977,"[27, 53]"
48101.jpg,Space Battleship Yamato,1977,"[28, 16, 12, 878, 18, 10749]"
37749.jpg,Looking for Mr. Goodbar,1977,[18]
42222.jpg,Julia,1977,"[18, 10749, 53]"
19050.jpg,The Bad News Bears in Breaking Training,1977,"[35, 10751]"
30315.jpg,Kingdom of the Spiders,1977,"[27, 878]"
12637.jpg,"New York, New York",1977,"[10749, 18, 10402]"
31037.jpg,MacArthur,1977,"[18, 36, 10752]"
11940.jpg,Sinbad and the Eye of the Tiger,1977,"[28, 12, 10751, 14, 878]"
50374.jpg,Black Sunday,1977,"[28, 18, 53]"
12707.jpg,Orca,1977,"[27, 53]"
24109.jpg,Fun with Dick and Jane,1977,"[35, 80]"
19108.jpg,Breaker! Breaker!,1977,"[28, 12, 80, 53]"
11935.jpg,Capricorn One,1977,"[18, 28, 53, 878]"
142058.jpg,First Love,1977,"[18, 10749]"
42217.jpg,Bobby Deerfield,1977,"[18, 10749]"
38985.jpg,Sorcerer,1977,"[53, 12, 18]"
16220.jpg,Wizards,1977,"[16, 14, 878]"
25763.jpg,Damnation Alley,1977,"[28, 12, 878]"
69903.jpg,The Greatest,1977,[18]
10670.jpg,Rollercoaster,1977,"[28, 53]"
985.jpg,Eraserhead,1977,"[27, 14]"
38268.jpg,The War in Space,1977,"[12, 878, 28]"
31718.jpg,"Race for Your Life, Charlie Brown",1977,"[10751, 16, 35]"
49158.jpg,Tentacles,1977,"[27, 878, 12, 28]"
27591.jpg,The People That Time Forgot,1977,"[12, 14, 878]"
11906.jpg,Suspiria,1977,[27]
42218.jpg,Empire of the Ants,1977,"[27, 878]"
71996.jpg,Stunts,1977,"[28, 18, 53, 9648]"
10839.jpg,Cross of Iron,1977,"[18, 28, 36, 10752]"
36748.jpg,Raggedy Ann & Andy: A Musical Adventure,1977,"[16, 12, 10402, 10751, 14, 35]"
72277.jpg,The Last Wave,1977,"[18, 9648, 14, 27]"
56095.jpg,The Invincible Armour,1977,"[53, 28]"
994805.jpg,A doctor of Love,1977,[35]
99846.jpg,Moonshine County Express,1977,"[28, 80, 18]"
25388.jpg,March or Die,1977,"[18, 12, 10752]"
85325.jpg,Citizens Band,1977,[35]
1106424.jpg,The Devils,1977,"[18, 9648]"
334076.jpg,La violación,1977,[18]
11834.jpg,Jabberwocky,1977,"[14, 35]"
93901.jpg,Celedonio y yo somos así,1977,[35]
996174.jpg,Mother's leave,1977,[18]
304257.jpg,Immaan Dharam,1977,"[80, 28, 18]"
260800.jpg,Dearest Executioners,1977,[99]
504352.jpg,Scent of Wheat,1977,[18]
290106.jpg,The Last Petal,1977,"[16, 12]"
81462.jpg,Short Eyes,1977,"[18, 80]"
5781.jpg,That Obscure Object of Desire,1977,"[35, 18, 10749]"
18196.jpg,The Sentinel,1977,"[27, 9648, 14]"
1515681.jpg,Rafael in Rio,1977,[]
1513451.jpg,Onu Kötü Vurdular,1977,"[18, 28]"
1513088.jpg,Alter ego,1977,[16]
1511575.jpg,"Federación, futura atlántida Argentina",1977,[99]
621.jpg,Grease,1978,"[10749, 35]"
1924.jpg,Superman,1978,"[878, 28, 12]"
579.jpg,Jaws 2,1978,"[27, 53]"
8469.jpg,Animal House,1978,[35]
12185.jpg,Heaven Can Wait,1978,"[14, 35, 10749]"
15417.jpg,Every Which Way but Loose,1978,"[28, 35, 12, 10749, 18]"
16214.jpg,Hooper,1978,"[28, 35]"
948.jpg,Halloween,1978,"[27, 53]"
923.jpg,Dawn of the Dead,1978,"[27, 878]"
6081.jpg,Revenge of the Pink Panther,1978,"[35, 80, 9648]"
11778.jpg,The Deer Hunter,1978,"[18, 10752]"
35976.jpg,The End,1978,[35]
15659.jpg,Foul Play,1978,"[35, 9648, 53]"
9584.jpg,Convoy,1978,"[28, 35, 18]"
65665.jpg,Farewell to Space Battleship Yamato,1978,"[16, 878]"
26686.jpg,California Suite,1978,"[35, 18, 10749]"
11455.jpg,Up in Smoke,1978,"[12, 35]"
11327.jpg,Midnight Express,1978,"[18, 80]"
31657.jpg,Coming Home,1978,"[18, 10749, 10752]"
123.jpg,The Lord of the Rings,1978,"[12, 16, 14]"
36361.jpg,House Calls,1978,"[35, 10749]"
10766.jpg,Damien - Omen II,1978,"[27, 53]"
11850.jpg,Invasion of the Body Snatchers,1978,"[878, 27]"
38731.jpg,An Unmarried Woman,1978,"[18, 10749, 35]"
12611.jpg,The Fury,1978,"[27, 878, 53]"
24961.jpg,The Wiz,1978,"[10402, 14, 12]"
4484.jpg,La Cage aux Folles,1978,[35]
28932.jpg,F.I.S.T.,1978,"[18, 28, 80, 53]"
36759.jpg,Sgt. Pepper's Lonely Hearts Club Band,1978,"[12, 10402, 35, 878]"
29143.jpg,Eyes of Laura Mars,1978,"[9648, 53, 27]"
37672.jpg,"Same Time, Next Year",1978,"[35, 18, 10749]"
16241.jpg,The Boys from Brazil,1978,"[18, 9648, 878]"
42205.jpg,Good Guys Wear Black,1978,[28]
47901.jpg,The One and Only,1978,"[35, 10749]"
11230.jpg,Drunken Master,1978,"[28, 35]"
24831.jpg,Piranha,1978,"[27, 878]"
27201.jpg,Corvette Summer,1978,"[12, 35]"
4192.jpg,Death on the Nile,1978,[9648]
24153.jpg,The Buddy Holly Story,1978,"[18, 10402]"
57578.jpg,The Greek Tycoon,1978,[18]
42213.jpg,The Big Fix,1978,"[35, 53, 9648]"
42215.jpg,The Legacy,1978,[27]
42198.jpg,American Hot Wax,1978,"[18, 36, 10402]"
15867.jpg,Interiors,1978,[18]
23397.jpg,Straight Time,1978,"[80, 18]"
7010.jpg,The Wild Geese,1978,[28]
42201.jpg,Comes a Horseman,1978,"[37, 18, 10749]"
204559.jpg,The Glacier Fox,1978,"[10751, 99, 18]"
46878.jpg,The Swarm,1978,"[53, 878, 27]"
34130.jpg,Goin' South,1978,"[35, 37, 10749]"
20863.jpg,King of the Gypsies,1978,[18]
17339.jpg,Force 10 from Navarone,1978,"[18, 12, 10752]"
23916.jpg,Paradise Alley,1978,"[28, 18]"
66946.jpg,The Bad News Bears Go to Japan,1978,[35]
14839.jpg,Blue Collar,1978,"[18, 80]"
14822.jpg,Return from Witch Mountain,1978,"[12, 14, 878, 10751]"
26973.jpg,Pretty Baby,1978,[18]
31948.jpg,Gray Lady Down,1978,"[53, 18, 28]"
72412.jpg,Brass Target,1978,[28]
2153.jpg,The Driver,1978,"[80, 53, 28]"
11837.jpg,Watership Down,1978,"[12, 16, 18]"
16642.jpg,Days of Heaven,1978,"[18, 10749]"
30143.jpg,Lupin the Third: The Mystery of Mamo,1978,"[16, 12, 35, 80, 18]"
10580.jpg,Lemon Popsicle,1978,"[35, 10749]"
116312.jpg,The National Shotgun,1978,[35]
28155.jpg,It Lives Again,1978,"[27, 878]"
903361.jpg,A Woman Without Restriction,1978,[18]
115894.jpg,Confessions of a Congressman,1978,[18]
28485.jpg,Satan's Blood,1978,"[27, 53]"
2182.jpg,Attack of the Killer Tomatoes!,1978,"[35, 27, 878]"
299165.jpg,Nunca en horas de clase,1978,[35]
190452.jpg,Pepito Piscinas,1978,[35]
27432.jpg,Killer of Sheep,1978,[18]
13963.jpg,The Last Waltz,1978,"[99, 10402]"
47121.jpg,The Priest,1978,[18]
80495.jpg,Playing Parents,1978,[35]
166202.jpg,What's a Girl Like You Doing in a Place Like This?,1978,"[18, 35]"
840477.jpg,Çıldırtan Kadın,1978,[80]
55766.jpg,Sweeney 2,1978,"[28, 80, 18, 53]"
116760.jpg,Sextette,1978,"[35, 10402, 10749]"
601.jpg,E.T. the Extra-Terrestrial,1982,"[878, 12, 10751, 14]"
1371.jpg,Rocky III,1982,[18]
9576.jpg,Tootsie,1982,"[35, 10749]"
2623.jpg,An Officer and a Gentleman,1982,"[18, 10749]"
1368.jpg,First Blood,1982,"[28, 12, 53, 10752]"
609.jpg,Poltergeist,1982,[27]
154.jpg,Star Trek II: The Wrath of Khan,1982,"[28, 12, 878, 53]"
150.jpg,48 Hrs.,1982,"[80, 28, 35]"
783.jpg,Gandhi,1982,"[18, 36]"
9387.jpg,Conan the Barbarian,1982,"[12, 14, 28]"
10724.jpg,Firefox,1982,"[878, 28, 12, 53]"
16363.jpg,The Best Little Whorehouse in Texas,1982,[35]
15739.jpg,Annie,1982,"[35, 18, 10751]"
24226.jpg,The Verdict,1982,[18]
23805.jpg,The Toy,1982,"[35, 10751]"
14373.jpg,Death Wish II,1982,"[28, 80, 18, 53]"
78.jpg,Blade Runner,1982,"[878, 18, 53]"
11639.jpg,The Dark Crystal,1982,"[12, 10751, 14]"
13945.jpg,The Sword and the Sorcerer,1982,"[28, 12, 14, 27]"
45840.jpg,Best Friends,1982,"[35, 10749]"
9728.jpg,Friday the 13th Part III,1982,"[27, 53]"
97.jpg,Tron,1982,"[878, 28, 12]"
47947.jpg,Young Doctors in Love,1982,[35]
15764.jpg,Sophie's Choice,1982,"[18, 10749, 10752]"
11307.jpg,The World According to Garp,1982,"[18, 35]"
12614.jpg,Victor/Victoria,1982,"[10402, 35, 10749]"
2665.jpg,Airplane II: The Sequel,1982,[35]
13342.jpg,Fast Times at Ridgemont High,1982,[35]
37607.jpg,Some Kind of Hero,1982,"[35, 18]"
12104.jpg,Pink Floyd: The Wall,1982,"[10402, 18]"
20197.jpg,Things Are Tough All Over,1982,"[28, 35]"
184004.jpg,Doraemon: Nobita and the Haunts of Evil,1982,"[10751, 16, 12, 14, 878]"
14742.jpg,Night Shift,1982,[35]
16281.jpg,Creepshow,1982,"[27, 35]"
6217.jpg,Cat People,1982,"[53, 27]"
24266.jpg,The Man from Snowy River,1982,"[18, 10749, 12, 37, 10751]"
46925.jpg,Six Pack,1982,"[18, 35, 10751]"
31044.jpg,My Favorite Year,1982,"[35, 18]"
1091.jpg,The Thing,1982,"[27, 9648, 878]"
17590.jpg,Deathtrap,1982,"[9648, 53, 35, 80, 18]"
9442.jpg,Dead Men Don't Wear Plaid,1982,"[35, 9648, 80]"
23943.jpg,Zapped!,1982,[35]
24830.jpg,They Call Me Bruce?,1982,"[28, 35, 53]"
10275.jpg,Shaolin Temple,1982,[28]
81001.jpg,Kiss Me Goodbye,1982,"[35, 14, 10749]"
9037.jpg,Grease 2,1982,"[35, 10402, 10749]"
39230.jpg,Mobile Suit Gundam III: Encounters in Space,1982,"[16, 878, 28]"
11704.jpg,The Secret of NIMH,1982,"[10751, 16, 14, 12, 18, 9648, 878]"
10676.jpg,Halloween III: Season of the Witch,1982,"[27, 878]"
13776.jpg,Diner,1982,"[35, 18]"
16441.jpg,The Beastmaster,1982,"[14, 12, 28]"
15600.jpg,Missing,1982,"[18, 9648, 53]"
24740.jpg,The Entity,1982,"[27, 9648, 53]"
46885.jpg,Visiting Hours,1982,"[27, 53]"
41760.jpg,Author! Author!,1982,"[35, 18, 10749]"
16235.jpg,Amityville II: The Possession,1982,[27]
41913.jpg,Making Love,1982,"[18, 10749]"
40229.jpg,The House on Sorority Row,1982,"[27, 9648, 53]"
27150.jpg,Silent Rage,1982,"[28, 27, 878, 10749]"
8288.jpg,A Midsummer Night's Sex Comedy,1982,"[35, 10749]"
9699.jpg,Trail of the Pink Panther,1982,"[35, 80, 9648]"
25001.jpg,Hanky Panky,1982,"[9648, 28, 35, 80]"
52772.jpg,Shoot the Moon,1982,"[18, 10749]"
40219.jpg,The Beast Within,1982,"[27, 14, 878]"
27332.jpg,Tex,1982,[18]
52083.jpg,The Missionary,1982,[35]
48311.jpg,Parasite,1982,"[27, 878]"
5961.jpg,Fanny and Alexander,1982,"[14, 18, 9648]"
32065.jpg,Forced Vengeance,1982,"[28, 12, 53, 18]"
10150.jpg,The Last Unicorn,1982,"[14, 16, 10751, 12]"
76395.jpg,The Soldier,1982,"[28, 18]"
22023.jpg,The Border,1982,"[80, 18]"
4193.jpg,Evil Under the Sun,1982,"[53, 80, 9648, 18]"
72340.jpg,Partners,1982,"[35, 80]"
42136.jpg,The Grey Fox,1982,[37]
32048.jpg,Still of the Night,1982,"[53, 18, 80, 27]"
27088.jpg,The Last American Virgin,1982,[35]
27609.jpg,Personal Best,1982,[18]
27380.jpg,MegaForce,1982,"[12, 28, 878]"
698.jpg,Moonraker,1979,"[28, 12, 53, 878]"
28.jpg,Apocalypse Now,1979,"[18, 10752]"
152.jpg,Star Trek: The Motion Picture,1979,"[878, 12, 9648]"
9051.jpg,10,1979,"[35, 10749]"
12102.jpg,Kramer vs. Kramer,1979,[18]
348.jpg,Alien,1979,"[27, 878]"
9659.jpg,Mad Max,1979,"[12, 28, 53, 878]"
6471.jpg,The Jerk,1979,[35]
11519.jpg,1941,1979,"[35, 10752, 28]"
11449.jpg,The Amityville Horror,1979,[27]
1367.jpg,Rocky II,1979,[18]
11176.jpg,The Muppet Movie,1979,"[10751, 35, 12, 10402]"
11145.jpg,The Electric Horseman,1979,"[18, 10749, 35, 37]"
31915.jpg,Prophecy,1979,"[27, 878]"
988.jpg,The China Syndrome,1979,"[18, 53]"
42176.jpg,The Main Event,1979,"[35, 10749]"
18966.jpg,Love at First Bite,1979,"[10749, 35, 27]"
10734.jpg,Escape from Alcatraz,1979,"[18, 53]"
696.jpg,Manhattan,1979,"[35, 18, 10749]"
19827.jpg,The In-Laws,1979,"[28, 12, 35, 9648]"
16858.jpg,All That Jazz,1979,[18]
17264.jpg,The Black Stallion,1979,"[10751, 12]"
9570.jpg,The Black Hole,1979,"[12, 878, 28]"
54663.jpg,Starting Over,1979,"[35, 10749]"
17443.jpg,...And Justice for All,1979,[18]
